Date,FDTR Index,VIX Index,USTW$ Index,USGG10YR Index,USGG30YR Index,USGG5YR Index,USYC2Y10 Index,USYC2Y30 Index,USYC5Y10 Index,USYC2Y5Y Index,CPI YOY Index,FDIDFDMO Index,USURTOT Index,NFP TCH Index,USEMNCHG Index,IP CHNG Index,MTIBCHNG Index,MGT2TB Index,PIDSPINX Index,NAPMPMI Index,OUTFGAF Index,USGGBE10 Index,USHBMIDX Index,CONCCONF Index,OEUSKLAR Index,RSTAMOM Index,USTBTOT Index,FDDSGDP Index,M2% YOY Index,CLA Comdty,CONSSENT Index,PIDSDPS Index,CICRTOT Index,ARDIMOYY Index,M1% YOY Index,SCGRRAI Index,EMB US Equity,SPE AUTO Index,SPE CARD Index,BFCIUS Index,INJCJMOM Index,LEI CHNG Index,GDP CYOY Index,SLDETIGT Index,SLDETGTS Index,GFSIFFND Index,XLF US Equity,XLE US Equity,XLK US Equity,XLV US Equity,XLI US Equity,XLY US Equity,XLB US Equity,CDX HY CDSI GEN 5Y SPRD Corp,PCUSEQTR Index,GFSIRLIQ Index,CIGMEMRA Index,CIGMGRAM Index,LF98OAS Index
21/04/2016,0.5,13.95,89.22,1.861,2.6842,1.3303,105.114,187.434,52.909,52.04,0.9,-0.2,5,225,258,-0.72,0.4,1.42,11836.3,51.7,10.6,1.6444,58,96.1,110.9974,0,-37.38,-2.5,6.2,46.98,91,5.7,24.377,-3.22,5.3,0.5833,111.53,1.02,2.92,-0.149,3,0,1.4,8.2,4.2,0.17,18.9444,66.08,44.21,71.72,56.27,79.62,46.88,423.95,0.85,0.5,0.159,0.243,5.86
22/04/2016,0.5,13.22,89.5926,1.8878,2.707,1.3551,106.596,188.52,53.105,53.326,0.9,-0.2,5,225,258,-0.72,0.4,1.42,11836.3,51.7,10.6,1.6524,58,96.1,110.9974,0,-37.38,-2.5,6.2,47.65,91,5.7,24.377,-3.22,5.3,0.6667,111.36,1.02,2.92,-0.094,3,0,1.4,8.2,4.2,0.14,19.123,67.04,43.44,71.87,56.41,79.46,47.21,419.789,0.61,0.51,0.169,0.251,5.87
23/04/2016,0.5,13.22,89.5926,1.8878,2.707,1.3551,106.596,188.52,53.105,53.326,0.9,-0.2,5,225,258,-0.72,0.4,1.42,11836.3,51.7,10.6,1.6524,58,96.1,110.9974,0,-37.38,-2.5,6.2,47.65,91,5.7,24.377,-3.22,5.3,0.6667,111.36,1.02,2.92,-0.094,3,0,1.4,8.2,4.2,0.14,19.123,67.04,43.44,71.87,56.41,79.46,47.21,419.789,0.61,0.51,0.169,0.251,5.87
24/04/2016,0.5,13.22,89.5926,1.8878,2.707,1.3551,106.596,188.52,53.105,53.326,0.9,-0.2,5,225,258,-0.72,0.4,1.42,11836.3,51.7,10.6,1.6524,58,96.1,110.9974,0,-37.38,-2.5,6.2,47.65,91,5.7,24.377,-3.22,5.3,0.6667,111.36,1.02,2.92,-0.094,3,0,1.4,8.2,4.2,0.14,19.123,67.04,43.44,71.87,56.41,79.46,47.21,419.789,0.61,0.51,0.169,0.251,5.87
25/04/2016,0.5,14.08,89.3752,1.9128,2.7332,1.3766,107.873,189.913,53.451,54.257,0.9,-0.2,5,225,258,-0.72,0.4,1.42,11836.3,51.7,10.6,1.6591,58,96.1,110.9974,0,-37.38,-2.5,6.2,47.21,91,5.7,24.377,-3.22,5.3,0.4,110.91,1.02,2.92,-0.104,3,0,1.4,8.2,4.2,0.16,19.0824,66.29,43.45,71.59,56.14,79.55,47.05,427.828,0.7,0.5,0.214,0.234,5.91
26/04/2016,0.5,13.96,89.0399,1.9271,2.7539,1.3915,106.228,188.906,53.391,52.672,0.9,-0.2,5,225,258,-0.72,0.4,1.42,11836.3,51.7,10.6,1.6824,58,96.1,110.9974,0,-37.38,-2.5,6.2,48.1,91,5.7,24.377,-3.22,5.3,0.4,111.01,1.02,2.92,-0.084,3,0,1.4,8.2,4.2,0.17,19.2042,67.35,43.24,71.32,56.64,79.74,47.43,426.588,0.53,0.49,0.172,0.192,5.86
27/04/2016,0.5,13.77,89.149,1.8508,2.7008,1.3182,102.953,187.955,53.088,49.702,0.9,-0.2,5,225,258,-0.72,0.4,1.42,11836.3,51.7,10.6,1.6857,58,96.1,110.9974,0,-37.38,-2.5,6.2,49.16,91,5.7,24.377,-3.22,5.3,0.2833,111.51,1.02,2.92,-0.133,3,0,1.4,8.2,4.2,0.17,19.2367,68.63,43.04,71.24,57.04,79.66,47.83,419.992,0.55,0.52,0.166,0.231,5.87
28/04/2016,0.5,15.22,88.598,1.8243,2.6796,1.2907,103.671,189.478,53.192,50.515,0.9,-0.2,5,225,258,-0.72,0.4,1.42,11836.3,51.7,10.6,1.7198,58,96.1,110.9974,0,-37.38,-2.5,6.2,49.53,91,5.7,24.377,-3.22,5.3,0.1333,111.74,1.02,2.92,-0.218,3,0,1.4,8.2,4.2,0.16,19.0337,67.61,42.5,70.9,56.49,78.8,47.38,428.154,0.77,0.5,0.197,0.252,5.82
29/04/2016,0.5,15.7,87.9875,1.8333,2.6781,1.294,104.768,189.089,53.768,50.838,0.9,-0.2,5,225,258,-0.72,0.4,1.42,11836.3,51.7,10.6,1.7079,58,96.1,110.9974,0,-37.38,-2.5,6.2,49.23,91,5.7,24.377,-3.22,5.3,0.0833,111.63,1.02,2.92,-0.243,3,0,1.4,8.2,4.2,0.17,18.9281,67.5,42.13,69.7908,56.16,79.2,47.1,432.874,0.86,0.48,0.146,0.29,5.77
30/04/2016,0.5,15.7,87.9875,1.8333,2.6781,1.294,104.768,189.089,53.768,50.838,1.1,0.3,5,153,-273,0.33,0.2,1.42,11872.7,50.7,-1.2,1.7079,58,94.7,111.1955,0.7,-38.422,-2.8,6.5,49.23,89,5.5,19.707,-3.22,6.8,0.0833,111.63,0.97,3.09,-0.243,0.4,0.5,1.4,11.6,5.8,0.17,18.9281,67.5,42.13,69.7908,56.16,79.2,47.1,432.874,0.86,0.48,0.146,0.29,5.77
01/05/2016,0.5,15.7,87.9875,1.8333,2.6781,1.294,104.768,189.089,53.768,50.838,1.1,0.3,5,153,-273,0.33,0.2,1.42,11872.7,50.7,-1.2,1.7079,58,94.7,111.1955,0.7,-38.422,-2.8,6.5,49.23,89,5.5,19.707,-3.22,6.8,0.0833,111.63,0.97,3.09,-0.243,0.4,0.5,1.4,11.6,5.8,0.17,18.9281,67.5,42.13,69.7908,56.16,79.2,47.1,432.874,0.86,0.48,0.146,0.29,5.77
02/05/2016,0.5,14.68,87.6416,1.8723,2.7245,1.3231,107.679,193.096,54.764,52.753,1.1,0.3,5,153,-273,0.33,0.2,1.42,11872.7,50.7,-1.2,1.6873,58,94.7,111.1955,0.7,-38.422,-2.8,6.5,48.24,89,5.5,19.707,-3.22,6.8,-0.1167,111.2,0.97,3.09,-0.173,0.4,0.5,1.4,11.6,5.8,0.19,19.0986,67.43,42.44,70.19,56.45,80.31,47.27,431.518,0.74,0.48,0.206,0.315,5.75
03/05/2016,0.5,15.6,88.0384,1.7963,2.6578,1.2519,103.836,189.986,54.281,49.393,1.1,0.3,5,153,-273,0.33,0.2,1.42,11872.7,50.7,-1.2,1.6478,58,94.7,111.1955,0.7,-38.422,-2.8,6.5,47.57,89,5.5,19.707,-3.22,6.8,-0.1667,110.95,0.97,3.09,-0.251,0.4,0.5,1.4,11.6,5.8,0.22,18.855,65.84,42.05,69.975,55.99,79.57,46.49,445.848,0.77,0.5,0.261,0.36,5.91
04/05/2016,0.5,16.05,88.6484,1.7752,2.6322,1.2324,103.312,189.012,54.115,49.036,1.1,0.3,5,153,-273,0.33,0.2,1.42,11872.7,50.7,-1.2,1.634,58,94.7,111.1955,0.7,-38.422,-2.8,6.5,47.51,89,5.5,19.707,-3.49,6.8,-0.0667,110.69,0.97,3.09,-0.296,0.4,0.5,1.4,11.6,5.8,0.23,18.7089,64.89,41.92,69.3008,55.3,79.21,46.02,453.241,0.8,0.52,0.276,0.402,5.98
05/05/2016,0.5,15.91,88.9193,1.7453,2.6029,1.2017,102.315,188.15,54.365,47.95,1.1,0.3,5,153,-273,0.33,0.2,1.42,11872.7,50.7,-1.2,1.6351,58,94.7,111.1955,0.7,-38.422,-2.8,6.5,47.81,89,5.5,19.707,-3.49,6.8,-0.0167,110.945,0.97,3.09,-0.304,0.4,0.5,1.4,11.6,5.8,0.24,18.7008,65.42,41.94,69.59,55.27,78.7,45.79,460.134,0.8,0.53,0.299,0.412,6
06/05/2016,0.5,14.72,88.9788,1.7789,2.6276,1.2289,104.108,189.155,54.837,49.085,1.1,0.3,5,153,-273,0.33,0.2,1.42,11872.7,50.7,-1.2,1.6182,58,94.7,111.1955,0.7,-38.422,-2.8,6.5,48.38,89,5.5,19.707,-3.49,6.8,0.3333,111.09,0.97,3.09,-0.239,0.4,0.5,1.4,11.6,5.8,0.25,18.782,65.27,42.25,69.18,55.64,79.28,46.16,462.995,0.92,0.55,0.272,0.374,6.08
07/05/2016,0.5,14.72,88.9788,1.7789,2.6276,1.2289,104.108,189.155,54.837,49.085,1.1,0.3,5,153,-273,0.33,0.2,1.42,11872.7,50.7,-1.2,1.6182,58,94.7,111.1955,0.7,-38.422,-2.8,6.5,48.38,89,5.5,19.707,-3.49,6.8,0.3333,111.09,0.97,3.09,-0.239,0.4,0.5,1.4,11.6,5.8,0.25,18.782,65.27,42.25,69.18,55.64,79.28,46.16,462.995,0.92,0.55,0.272,0.374,6.08
08/05/2016,0.5,14.72,88.9788,1.7789,2.6276,1.2289,104.108,189.155,54.837,49.085,1.1,0.3,5,153,-273,0.33,0.2,1.42,11872.7,50.7,-1.2,1.6182,58,94.7,111.1955,0.7,-38.422,-2.8,6.5,48.38,89,5.5,19.707,-3.49,6.8,0.3333,111.09,0.97,3.09,-0.239,0.4,0.5,1.4,11.6,5.8,0.25,18.782,65.27,42.25,69.18,55.64,79.28,46.16,462.995,0.92,0.55,0.272,0.374,6.08
09/05/2016,0.5,14.57,89.424,1.7507,2.6083,1.1932,104.069,189.827,55.412,48.319,1.1,0.3,5,153,-273,0.33,0.2,1.42,11872.7,50.7,-1.2,1.6013,58,94.7,111.1955,0.7,-38.422,-2.8,6.5,47.17,89,5.5,19.707,-3.49,6.8,-0.1167,110.81,0.97,3.09,-0.226,0.4,0.5,1.4,11.6,5.8,0.26,18.7332,64.32,42.25,69.97,55.39,79.5,45.6,458.984,0.86,0.56,0.254,0.373,6.11
10/05/2016,0.5,13.63,89.4888,1.7613,2.6122,1.2093,103.534,188.618,55.202,48.17,1.1,0.3,5,153,-273,0.33,0.2,1.42,11872.7,50.7,-1.2,1.6328,58,94.7,111.1955,0.7,-38.422,-2.8,6.5,48.53,89,5.5,19.707,-3.49,6.8,-0.0667,111.3,0.97,3.09,-0.129,0.4,0.5,1.4,11.6,5.8,0.26,19.0012,65.45,42.8,70.56,56.34,80.52,46.36,442.529,0.91,0.59,0.303,0.349,6.04
11/05/2016,0.5,14.69,88.9274,1.7367,2.5807,1.2011,100.478,184.878,53.399,46.716,1.1,0.3,5,153,-273,0.33,0.2,1.42,11872.7,50.7,-1.2,1.6179,58,94.7,111.1955,0.7,-38.422,-2.8,6.5,49.89,89,5.5,19.707,-3.49,6.8,-0.15,111.56,0.97,3.09,-0.182,0.4,0.5,1.4,11.6,5.8,0.24,18.7982,65.65,42.49,69.71,55.87,78.9,46.2,447.348,0.8,0.57,0.273,0.35,6
12/05/2016,0.5,14.41,89.2525,1.7516,2.5983,1.2367,99.358,184.034,51.331,47.865,1.1,0.3,5,153,-273,0.33,0.2,1.42,11872.7,50.7,-1.2,1.6302,58,94.7,111.1955,0.7,-38.422,-2.8,6.5,50.1,89,5.5,19.707,-3.49,6.8,-0.4167,111.78,0.97,3.09,-0.144,0.4,0.5,1.4,11.6,5.8,0.21,18.8063,65.8308,42.37,69.3,55.75,79.05,46.4,443.29,0.8,0.6,0.232,0.332,5.95
13/05/2016,0.5,15.04,89.8283,1.7001,2.5486,1.2056,95.01,179.867,49.285,45.563,1.1,0.3,5,153,-273,0.33,0.2,1.42,11872.7,50.7,-1.2,1.6135,58,94.7,111.1955,0.7,-38.422,-2.8,6.5,49.52,89,5.5,19.707,-3.49,6.8,-0.6667,111.85,0.97,3.09,-0.197,0.4,0.5,1.4,11.6,5.8,0.22,18.579,64.99,42.21,69.14,55.05,78.11,45.95,453.706,0.84,0.61,0.241,0.373,5.99
14/05/2016,0.5,15.04,89.8283,1.7001,2.5486,1.2056,95.01,179.867,49.285,45.563,1.1,0.3,5,153,-273,0.33,0.2,1.42,11872.7,50.7,-1.2,1.6135,58,94.7,111.1955,0.7,-38.422,-2.8,6.5,49.52,89,5.5,19.707,-3.49,6.8,-0.6667,111.85,0.97,3.09,-0.197,0.4,0.5,1.4,11.6,5.8,0.22,18.579,64.99,42.21,69.14,55.05,78.11,45.95,453.706,0.84,0.61,0.241,0.373,5.99
15/05/2016,0.5,15.04,89.8283,1.7001,2.5486,1.2056,95.01,179.867,49.285,45.563,1.1,0.3,5,153,-273,0.33,0.2,1.42,11872.7,50.7,-1.2,1.6135,58,94.7,111.1955,0.7,-38.422,-2.8,6.5,49.52,89,5.5,19.707,-3.49,6.8,-0.6667,111.85,0.97,3.09,-0.197,0.4,0.5,1.4,11.6,5.8,0.22,18.579,64.99,42.21,69.14,55.05,78.11,45.95,453.706,0.84,0.61,0.241,0.373,5.99
16/05/2016,0.5,14.68,89.5605,1.7533,2.5956,1.2607,96.299,180.528,49.097,47.039,1.1,0.3,5,153,-273,0.33,0.2,1.42,11872.7,50.7,-1.2,1.6354,58,94.7,111.1955,0.7,-38.422,-2.8,6.5,50.36,89,5.5,19.707,-3.49,6.8,-0.3333,111.91,0.97,3.09,-0.145,0.4,0.5,1.4,11.6,5.8,0.2,18.6764,66.09,42.8,70.08,55.73,78.6,46.74,446.459,0.6,0.63,0.231,0.371,5.91
17/05/2016,0.5,15.57,89.4804,1.7723,2.5994,1.2998,93.742,176.453,47.092,46.486,1.1,0.3,5,153,-273,0.33,0.2,1.42,11872.7,50.7,-1.2,1.6502,58,94.7,111.1955,0.7,-38.422,-2.8,6.5,50.9,89,5.5,19.707,-3.49,6.8,-0.3333,111.83,0.97,3.09,-0.143,0.4,0.5,1.4,11.6,5.8,0.2,18.5708,66.4,42.37,69.35,55.46,77.71,46.5,452.172,0.81,0.56,0.239,0.349,5.87
18/05/2016,0.5,15.95,89.8158,1.8538,2.6595,1.3848,95.795,176.357,46.742,48.889,1.1,0.3,5,153,-273,0.33,0.2,1.42,11872.7,50.7,-1.2,1.6442,58,94.7,111.1955,0.7,-38.422,-2.8,6.5,50.92,89,5.5,19.707,-2.87,6.8,-0.5,110.75,0.97,3.09,-0.107,0.4,0.5,1.4,11.6,5.8,0.2,18.8956,65.76,42.45,69.64,55.27,77.26,45.79,458.215,0.75,0.55,0.231,0.291,5.77
19/05/2016,0.5,16.33,90.4683,1.8487,2.6417,1.375,96.275,175.574,47.209,48.902,1.1,0.3,5,153,-273,0.33,0.2,1.42,11872.7,50.7,-1.2,1.6149,58,94.7,111.1955,0.7,-38.422,-2.8,6.5,50.84,89,5.5,19.707,-2.87,6.8,-0.5,110.37,0.97,3.09,-0.145,0.4,0.5,1.4,11.6,5.8,0.21,18.717,65.77,42.22,69.05,54.75,77.19,45.95,464.711,0.8,0.54,0.202,0.318,5.88
20/05/2016,0.5,15.2,90.679,1.8384,2.6286,1.3618,95.802,174.822,47.494,48.144,1.1,0.3,5,153,-273,0.33,0.2,1.42,11872.7,50.7,-1.2,1.6017,58,94.7,111.1955,0.7,-38.422,-2.8,6.5,50.63,89,5.5,19.707,-2.87,6.8,-0.3667,110.48,0.97,3.09,-0.088,0.4,0.5,1.4,11.6,5.8,0.22,18.8469,66.16,42.73,69.69,55.03,77.7,46.28,458.398,0.78,0.53,0.254,0.287,5.81
21/05/2016,0.5,15.2,90.679,1.8384,2.6286,1.3618,95.802,174.822,47.494,48.144,1.1,0.3,5,153,-273,0.33,0.2,1.42,11872.7,50.7,-1.2,1.6017,58,94.7,111.1955,0.7,-38.422,-2.8,6.5,50.63,89,5.5,19.707,-2.87,6.8,-0.3667,110.48,0.97,3.09,-0.088,0.4,0.5,1.4,11.6,5.8,0.22,18.8469,66.16,42.73,69.69,55.03,77.7,46.28,458.398,0.78,0.53,0.254,0.287,5.81
22/05/2016,0.5,15.2,90.679,1.8384,2.6286,1.3618,95.802,174.822,47.494,48.144,1.1,0.3,5,153,-273,0.33,0.2,1.42,11872.7,50.7,-1.2,1.6017,58,94.7,111.1955,0.7,-38.422,-2.8,6.5,50.63,89,5.5,19.707,-2.87,6.8,-0.3667,110.48,0.97,3.09,-0.088,0.4,0.5,1.4,11.6,5.8,0.22,18.8469,66.16,42.73,69.69,55.03,77.7,46.28,458.398,0.78,0.53,0.254,0.287,5.81
23/05/2016,0.5,15.82,90.6828,1.835,2.6232,1.3684,93.397,172.222,46.495,46.738,1.1,0.3,5,153,-273,0.33,0.2,1.42,11872.7,50.7,-1.2,1.587,58,94.7,111.1955,0.7,-38.422,-2.8,6.5,50.55,89,5.5,19.707,-2.87,6.8,-0.4667,110.49,0.97,3.09,-0.093,0.4,0.5,1.4,11.6,5.8,0.24,18.8307,65.99,42.65,69.41,54.93,77.43,46.82,456.21,0.65,0.53,0.207,0.284,5.79
24/05/2016,0.5,14.42,90.7344,1.8629,2.644,1.4046,94.941,173.053,45.67,49.106,1.1,0.3,5,153,-273,0.33,0.2,1.42,11872.7,50.7,-1.2,1.5996,58,94.7,111.1955,0.7,-38.422,-2.8,6.5,50.92,89,5.5,19.707,-2.87,6.8,-0.6,110.75,0.97,3.09,0.033,0.4,0.5,1.4,11.6,5.8,0.22,19.1149,66.32,43.45,70.41,55.5,78.36,47.13,438.252,0.6,0.55,0.178,0.217,5.71
25/05/2016,0.5,13.9,90.6266,1.8664,2.6634,1.4013,94.403,174.098,46.353,47.886,1.1,0.3,5,153,-273,0.33,0.2,1.42,11872.7,50.7,-1.2,1.6221,58,94.7,111.1955,0.7,-38.422,-2.8,6.5,51.62,89,5.5,19.707,-2.87,6.8,-0.6,111.06,0.97,3.09,0.053,0.4,0.5,1.4,11.6,5.8,0.22,19.3179,67.37,43.75,70.85,55.88,78.79,47.71,428.667,0.62,0.55,0.144,0.203,5.63
26/05/2016,0.5,13.43,90.2501,1.8282,2.6409,1.3474,95.885,176.99,47.91,47.639,1.1,0.3,5,153,-273,0.33,0.2,1.42,11872.7,50.7,-1.2,1.6114,58,94.7,111.1955,0.7,-38.422,-2.8,6.5,51.66,89,5.5,19.707,-2.87,6.8,-0.6167,111.1,0.97,3.09,-0.021,0.4,0.5,1.4,11.6,5.8,0.24,19.2042,67.09,43.89,70.86,55.72,78.95,47.2,431.749,0.55,0.56,0.071,0.21,5.67
27/05/2016,0.5,13.12,90.4843,1.851,2.6464,1.3847,93.849,173.385,46.466,47.22,1.1,0.3,5,153,-273,0.33,0.2,1.42,11872.7,50.7,-1.2,1.6174,58,94.7,111.1955,0.7,-38.422,-2.8,6.5,51.79,89,5.5,19.707,-2.87,6.8,-0.7167,111.04,0.97,3.09,0.054,0.4,0.5,1.4,11.6,5.8,0.24,19.3341,67.13,44.1,71.18,55.93,79.32,47.18,432.517,0.51,0.56,0.06,0.184,5.67
28/05/2016,0.5,13.12,90.4843,1.851,2.6464,1.3847,93.849,173.385,46.466,47.22,1.1,0.3,5,153,-273,0.33,0.2,1.42,11872.7,50.7,-1.2,1.6174,58,94.7,111.1955,0.7,-38.422,-2.8,6.5,51.79,89,5.5,19.707,-2.87,6.8,-0.7167,111.04,0.97,3.09,0.054,0.4,0.5,1.4,11.6,5.8,0.24,19.3341,67.13,44.1,71.18,55.93,79.32,47.18,432.517,0.51,0.56,0.06,0.184,5.67
29/05/2016,0.5,13.12,90.4843,1.851,2.6464,1.3847,93.849,173.385,46.466,47.22,1.1,0.3,5,153,-273,0.33,0.2,1.42,11872.7,50.7,-1.2,1.6174,58,94.7,111.1955,0.7,-38.422,-2.8,6.5,51.79,89,5.5,19.707,-2.87,6.8,-0.7167,111.04,0.97,3.09,0.054,0.4,0.5,1.4,11.6,5.8,0.24,19.3341,67.13,44.1,71.18,55.93,79.32,47.18,432.517,0.51,0.56,0.06,0.184,5.67
30/05/2016,0.5,13.12,90.4843,1.851,2.6464,1.3847,93.849,173.385,46.466,47.22,1.1,0.3,5,153,-273,0.33,0.2,1.42,11872.7,50.7,-1.2,1.6178,58,94.7,111.1955,0.7,-38.422,-2.8,6.5,51.79,89,5.5,19.707,-2.87,6.8,-0.5333,111.04,0.97,3.09,0.051,0.4,0.5,1.4,11.6,5.8,0.25,19.3341,67.13,44.1,71.18,55.93,79.32,47.18,432.517,0.51,0.56,0.059,0.197,5.67
31/05/2016,0.5,14.19,90.8528,1.8458,2.6479,1.3718,96.491,176.701,47.084,49.244,1,0.2,4.7,43,30,-0.11,0.2,1.41,11891.3,51,-1.5,1.5797,58,92.4,111.401,0.3,-41.52,-2.6,6.8,51.65,94.7,5.4,20.836,-2.87,8.7,-0.6,110.98,0.92,3.11,-0.056,-2.9,-0.2,1.4,11.6,5.8,0.24,19.2854,66.87,44.19,71.35,55.92,79.24,46.94,435.026,0.58,0.54,0.084,0.237,5.66
01/06/2016,0.5,14.2,90.6443,1.8354,2.6164,1.3799,93.27,171.363,45.394,47.714,1,0.2,4.7,43,30,-0.11,0.2,1.41,11891.3,51,-1.5,1.576,58,92.4,111.401,0.3,-41.52,-2.6,6.8,51.65,94.7,5.4,20.836,-1.21,8.7,-0.4667,110.92,0.92,3.11,-0.043,-2.9,-0.2,1.4,11.6,5.8,0.25,19.326,66.89,44.08,71.61,55.97,79.19,47,437.024,0.55,0.56,0.086,0.272,5.69
02/06/2016,0.5,13.63,90.5565,1.7989,2.5805,1.3523,90.98,168.96,44.678,46.14,1,0.2,4.7,43,30,-0.11,0.2,1.41,11891.3,51,-1.5,1.5763,58,92.4,111.401,0.3,-41.52,-2.6,6.8,51.89,94.7,5.4,20.836,-1.21,8.7,-0.2333,111.12,0.92,3.11,-0.063,-2.9,-0.2,1.4,11.6,5.8,0.29,19.3666,66.8,44.04,72.53,56.04,79.63,47.26,438.912,0.69,0.58,0.059,0.289,5.69
03/06/2016,0.5,13.47,89.3489,1.7004,2.5097,1.2307,92.485,173.482,46.81,45.514,1,0.2,4.7,43,30,-0.11,0.2,1.41,11891.3,51,-1.5,1.5491,58,92.4,111.401,0.3,-41.52,-2.6,6.8,51.35,94.7,5.4,20.836,-1.21,8.7,-0.1667,112,0.92,3.11,-0.139,-2.9,-0.2,1.4,11.6,5.8,0.29,19.0905,66.54,43.94,72.29,55.99,79.11,47.66,437.413,0.59,0.56,0.118,0.312,5.78
04/06/2016,0.5,13.47,89.3489,1.7004,2.5097,1.2307,92.485,173.482,46.81,45.514,1,0.2,4.7,43,30,-0.11,0.2,1.41,11891.3,51,-1.5,1.5491,58,92.4,111.401,0.3,-41.52,-2.6,6.8,51.35,94.7,5.4,20.836,-1.21,8.7,-0.1667,112,0.92,3.11,-0.139,-2.9,-0.2,1.4,11.6,5.8,0.29,19.0905,66.54,43.94,72.29,55.99,79.11,47.66,437.413,0.59,0.56,0.118,0.312,5.78
05/06/2016,0.5,13.47,89.3489,1.7004,2.5097,1.2307,92.485,173.482,46.81,45.514,1,0.2,4.7,43,30,-0.11,0.2,1.41,11891.3,51,-1.5,1.5491,58,92.4,111.401,0.3,-41.52,-2.6,6.8,51.35,94.7,5.4,20.836,-1.21,8.7,-0.1667,112,0.92,3.11,-0.139,-2.9,-0.2,1.4,11.6,5.8,0.29,19.0905,66.54,43.94,72.29,55.99,79.11,47.66,437.413,0.59,0.56,0.118,0.312,5.78
06/06/2016,0.5,13.65,89.1485,1.7367,2.557,1.25,94.135,175.965,48.341,45.235,1,0.2,4.7,43,30,-0.11,0.2,1.41,11891.3,51,-1.5,1.5824,58,92.4,111.401,0.3,-41.52,-2.6,6.8,52.26,94.7,5.4,20.836,-1.21,8.7,0.5,112.21,0.92,3.11,-0.125,-2.9,-0.2,1.4,11.6,5.8,0.31,19.2042,68.0108,44.02,72.6808,56.52,79.31,48.15,424.5,0.59,0.61,0.075,0.32,5.69
07/06/2016,0.5,14.05,88.914,1.7177,2.5419,1.2322,93.046,175.388,48.391,44.493,1,0.2,4.7,43,30,-0.11,0.2,1.41,11891.3,51,-1.5,1.6003,58,92.4,111.401,0.3,-41.52,-2.6,6.8,52.95,94.7,5.4,20.836,-1.21,8.7,0.4833,112.39,0.92,3.11,-0.115,-2.9,-0.2,1.4,11.6,5.8,0.27,19.1636,69.55,44.2,72.2292,56.79,79.41,48.17,418.951,0.61,0.59,0.094,0.313,5.61
08/06/2016,0.5,14.08,88.4663,1.7022,2.5082,1.2305,92.306,172.901,47.011,45.133,1,0.2,4.7,43,30,-0.11,0.2,1.41,11891.3,51,-1.5,1.6141,58,92.4,111.401,0.3,-41.52,-2.6,6.8,53.74,94.7,5.4,20.836,-1.21,8.7,0.3833,112.98,0.92,3.11,-0.144,-2.9,-0.2,1.4,11.6,5.8,0.27,19.1799,69.39,44.29,72.48,57.15,79.5,48.45,415.727,0.59,0.6,0.101,0.342,5.53
09/06/2016,0.5,14.64,88.8223,1.6867,2.4873,1.2207,91.569,171.629,46.441,44.967,1,0.2,4.7,43,30,-0.11,0.2,1.41,11891.3,51,-1.5,1.5881,58,92.4,111.401,0.3,-41.52,-2.6,6.8,53.38,94.7,5.4,20.836,-1.21,8.7,0.4167,112.84,0.92,3.11,-0.137,-2.9,-0.2,1.4,11.6,5.8,0.28,19.0418,68.86,44.3,72.36,57.14,79.32,48.1,423.145,0.72,0.58,0.108,0.387,5.55
10/06/2016,0.5,17.03,89.141,1.6404,2.4511,1.1671,90.785,172.134,47.169,43.655,1,0.2,4.7,43,30,-0.11,0.2,1.41,11891.3,51,-1.5,1.5554,58,92.4,111.401,0.3,-41.52,-2.6,6.8,52.22,94.7,5.4,20.836,-1.21,8.7,0.15,112.41,0.92,3.11,-0.292,-2.9,-0.2,1.4,11.6,5.8,0.3,18.8063,67.37,43.96,71.78,56.47,78.49,47.74,434.699,0.81,0.6,0.131,0.501,5.64
11/06/2016,0.5,17.03,89.141,1.6404,2.4511,1.1671,90.785,172.134,47.169,43.655,1,0.2,4.7,43,30,-0.11,0.2,1.41,11891.3,51,-1.5,1.5554,58,92.4,111.401,0.3,-41.52,-2.6,6.8,52.22,94.7,5.4,20.836,-1.21,8.7,0.15,112.41,0.92,3.11,-0.292,-2.9,-0.2,1.4,11.6,5.8,0.3,18.8063,67.37,43.96,71.78,56.47,78.49,47.74,434.699,0.81,0.6,0.131,0.501,5.64
12/06/2016,0.5,17.03,89.141,1.6404,2.4511,1.1671,90.785,172.134,47.169,43.655,1,0.2,4.7,43,30,-0.11,0.2,1.41,11891.3,51,-1.5,1.5554,58,92.4,111.401,0.3,-41.52,-2.6,6.8,52.22,94.7,5.4,20.836,-1.21,8.7,0.15,112.41,0.92,3.11,-0.292,-2.9,-0.2,1.4,11.6,5.8,0.3,18.8063,67.37,43.96,71.78,56.47,78.49,47.74,434.699,0.81,0.6,0.131,0.501,5.64
13/06/2016,0.5,20.97,89.2015,1.6096,2.4262,1.1266,89.127,170.791,48.306,40.831,1,0.2,4.7,43,30,-0.11,0.2,1.41,11891.3,51,-1.5,1.5074,58,92.4,111.401,0.3,-41.52,-2.6,6.8,52.1,94.7,5.4,20.836,-1.21,8.7,0.3333,112,0.92,3.11,-0.504,-2.9,-0.2,1.4,11.6,5.8,0.3,18.6764,67.17,43.47,71.21,55.86,78.06,47.21,446.288,0.75,0.6,0.189,0.623,5.71
